KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
30.9720,429974.862,5857454.151,080000,09082025,-0.350,,Nav Marker,,,,, nan, nan,0.2,0.56,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9840,429964.054,5857449.102,080000,09082025,-0.410,,Nav Marker,,,,, nan, nan,0.18,0.63,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9960,429953.231,5857444.086,080000,09082025,-0.420,,Nav Marker,,,,, nan, nan,0.17,0.55,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0080,429942.398,5857439.090,080000,09082025,-0.410,,Nav Marker,,,,, nan, nan,0.2,0.67,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0200,429931.483,5857434.282,080000,09082025,-0.200,,Nav Marker,,,,, nan, nan,0.19,0.99,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0320,429920.393,5857429.893,080000,09082025,0.210,,Nav Marker,,,,, nan, nan,0.2,0.85,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0440,429909.444,5857425.208,080000,09082025,0.230,,Nav Marker,,,,, nan, nan,0.29,0.94,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0560,429898.495,5857420.520,080000,09082025,0.260,,Nav Marker,,,,, nan, nan,0.25,0.96,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0680,429887.375,5857415.830,080000,09082025,0.210,,Nav Marker,,,,, nan, nan,0.11,0.49,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0800,429876.149,5857411.222,080000,09082025,0.170,,Nav Marker,,,,, nan, nan,0.16,0.28,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.0920,429864.952,5857406.488,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.29,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1040,429853.692,5857401.908,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.37,0.65,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1160,429842.506,5857397.470,080000,09082025,0.110,,Nav Marker,,,,, nan, nan,0.23,0.44,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1280,429831.582,5857392.615,080000,09082025,-0.260,,Nav Marker,,,,, nan, nan,0.22,0.54,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1400,429820.455,5857388.262,080000,09082025,-0.090,,Nav Marker,,,,, nan, nan,0.26,0.57,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1520,429809.341,5857383.870,080000,09082025,0.040,,Nav Marker,,,,, nan, nan,0.21,0.63,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1640,429798.225,5857379.351,080000,09082025,-0.070,,Nav Marker,,,,, nan, nan,0.23,0.79,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1760,429787.018,5857375.005,080000,09082025,-0.030,,Nav Marker,,,,, nan, nan,0.34,0.92,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.1880,429775.849,5857370.565,080000,09082025,-0.080,,Nav Marker,,,,, nan, nan,0.24,0.75,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2000,429764.677,5857366.162,080000,09082025,-0.100,,Nav Marker,,,,, nan, nan,0.26,0.52,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2120,429753.606,5857361.577,080000,09082025,-0.180,,Nav Marker,,,,, nan, nan,0.15,0.37,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2240,429742.490,5857357.182,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.1,0.26,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2360,429731.540,5857352.384,080000,09082025,-0.250,,Nav Marker,,,,, nan, nan,0.17,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2480,429720.450,5857347.926,080000,09082025,-0.140,,Nav Marker,,,,, nan, nan,0.13,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2600,429709.432,5857343.294,080000,09082025,-0.210,,Nav Marker,,,,, nan, nan,0.12,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2720,429698.454,5857338.565,080000,09082025,-0.390,,Nav Marker,,,,, nan, nan,0.19,0.54,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2840,429687.431,5857334.047,080000,09082025,-0.350,,Nav Marker,,,,, nan, nan,0.25,0.64,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.2960,429676.384,5857329.667,080000,09082025,-0.150,,Nav Marker,,,,, nan, nan,0.25,0.64,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3080,429665.525,5857324.894,080000,09082025,-0.390,,Nav Marker,,,,, nan, nan,0.08,0.45,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3200,429654.629,5857320.212,080000,09082025,-0.530,,Nav Marker,,,,, nan, nan,0.07,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3320,429643.681,5857315.654,080000,09082025,-0.540,,Nav Marker,,,,, nan, nan,0.13,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3440,429632.523,5857311.601,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.2,0.41,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3560,429621.573,5857307.049,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.08,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3680,429610.623,5857302.497,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3800,429599.624,5857297.847,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.08,0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.3920,429588.592,5857293.128,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.09,0.17,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4040,429577.559,5857288.409,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.18,0.18,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4160,429566.526,5857283.690,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.08,0.19,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4280,429555.494,5857278.970,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.09,0.17,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4400,429544.461,5857274.251,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.05,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4520,429533.428,5857269.532,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.07,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4640,429522.396,5857264.813,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.09,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4760,429511.411,5857260.028,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.1,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.4880,429500.492,5857255.151,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.11,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
31.5000,429489.573,5857250.273,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.13,0.16,0,0,0,0,1,,,,,,,,,,,,,,,,,,
